2017-11-11 18:42:10.776 UTC,"docker","docker",57,"172.17.0.1:38826",5a07446d.39,18758,"BIND",2017-11-11 18:41:49 UTC,12/1539,0,LOG,00000,"duration: 0.034 ms",,,,,,,,,""
2017-11-11 18:42:10.776 UTC,"docker","docker",58,"172.17.0.1:38828",5a07446d.3a,18689,"UPDATE",2017-11-11 18:41:49 UTC,13/1523,14839,LOG,00000,"duration: 0.494 ms",,,,,,,,,""
2017-11-11 18:42:10.776 UTC,"docker","docker",55,"172.17.0.1:38822",5a074468.37,18276,"BIND",2017-11-11 18:41:44 UTC,10/1503,0,LOG,00000,"duration: 0.255 ms",,,,,,,,,""
2017-11-11 18:42:10.776 UTC,"docker","docker",56,"172.17.0.1:38824",5a07446d.38,18870,"UPDATE",2017-11-11 18:41:49 UTC,11/1567,14838,LOG,00000,"duration: 1.811 ms  execute putVoteByThrID: WITH sub AS (INSERT INTO vote (user_id, thread_id, voice) VALUES ((SELECT id FROM users WHERE nickname=$1), $2, $3) ON CONFLICT ON CONSTRAINT unique_user_and_thread DO UPDATE SET prev_voice = vote.voice ,voice = EXCLUDED.voice RETURNING prev_voice, voice, thread_id) UPDATE thread SET votes_count = votes_count - (SELECT prev_voice-voice FROM sub) WHERE id = $2 RETURNING id, slug::TEXT, title, message, forum_slug::TEXT, user_nick::TEXT, created, votes_count;","parameters: $1 = 'factos.r7uXP0u0v00jPh', $2 = '8831', $3 = '-1'",,,,,,,,""
2017-11-11 18:42:10.776 UTC,"docker","docker",58,"172.17.0.1:38828",5a07446d.3a,18690,"COMMIT",2017-11-11 18:41:49 UTC,13/0,0,LOG,00000,"duration: 0.076 ms",,,,,,,,,""
2017-11-11 18:42:10.777 UTC,"docker","docker",60,"172.17.0.1:38832",5a07446d.3c,18747,"BEGIN",2017-11-11 18:41:49 UTC,17/1547,0,LOG,00000,"duration: 0.016 ms",,,,,,,,,""
2017-11-11 18:42:10.777 UTC,"docker","docker",62,"172.17.0.1:38836",5a07446d.3e,19463,"UPDATE",2017-11-11 18:41:49 UTC,16/1598,14834,LOG,00000,"duration: 4.642 ms  execute putVoteByThrID: WITH sub AS (INSERT INTO vote (user_id, thread_id, voice) VALUES ((SELECT id FROM users WHERE nickname=$1), $2, $3) ON CONFLICT ON CONSTRAINT unique_user_and_thread DO UPDATE SET prev_voice = vote.voice ,voice = EXCLUDED.voice RETURNING prev_voice, voice, thread_id) UPDATE thread SET votes_count = votes_count - (SELECT prev_voice-voice FROM sub) WHERE id = $2 RETURNING id, slug::TEXT, title, message, forum_slug::TEXT, user_nick::TEXT, created, votes_count;","parameters: $1 = 'id.gEXCpbUBUaaPRx', $2 = '5893', $3 = '1'",,,,,,,,""
2017-11-11 18:42:10.777 UTC,"docker","docker",61,"172.17.0.1:38834",5a07446d.3d,18402,"UPDATE",2017-11-11 18:41:49 UTC,15/1520,14840,LOG,00000,"duration: 1.926 ms  execute putVoteByThrID: WITH sub AS (INSERT INTO vote (user_id, thread_id, voice) VALUES ((SELECT id FROM users WHERE nickname=$1), $2, $3) ON CONFLICT ON CONSTRAINT unique_user_and_thread DO UPDATE SET prev_voice = vote.voice ,voice = EXCLUDED.voice RETURNING prev_voice, voice, thread_id) UPDATE thread SET votes_count = votes_count - (SELECT prev_voice-voice FROM sub) WHERE id = $2 RETURNING id, slug::TEXT, title, message, forum_slug::TEXT, user_nick::TEXT, created, votes_count;","parameters: $1 = 'si.vd2fja1yUBy7Pv', $2 = '2347', $3 = '1'",,,,,,,,""
2017-11-11 18:42:10.777 UTC,"docker","docker",56,"172.17.0.1:38824",5a07446d.38,18871,"COMMIT",2017-11-11 18:41:49 UTC,11/0,0,LOG,00000,"duration: 0.322 ms",,,,,,,,,""
2017-11-11 18:42:10.776 UTC,"docker","docker",57,"172.17.0.1:38826",5a07446d.39,18759,"UPDATE",2017-11-11 18:41:49 UTC,12/1539,14842,LOG,00000,"duration: 0.313 ms",,,,,,,,,""
